IntervalTimeStamp,kWh,qualityOfReading
1/25/2012 19:15,5.813778149,0
1/25/2012 19:30,5.813778149,0
1/25/2012 19:45,5.813778149,0
1/25/2012 20:00,5.813778149,0
1/25/2012 20:15,5.409955349,0
1/25/2012 20:30,5.409955349,0
1/25/2012 20:45,5.409955349,0
1/25/2012 21:00,5.409955349,0
1/25/2012 21:15,5.409955349,0
1/25/2012 21:30,5.409955349,0
1/25/2012 21:45,5.409955349,0
1/25/2012 22:00,5.409955349,0
1/25/2012 22:15,1.6152912,0
1/25/2012 22:30,1.6152912,0
1/25/2012 22:45,1.6152912,0
1/25/2012 23:00,1.6152912,0
1/25/2012 23:15,1.4133798,0
1/25/2012 23:30,1.4133798,0
1/25/2012 23:45,1.4133798,0
1/26/2012 0:00,1.4133798,0
1/26/2012 0:15,1.4133798,0
1/26/2012 0:30,1.4133798,0
1/26/2012 0:45,1.4133798,0
1/26/2012 1:00,1.4133798,0
1/26/2012 1:15,1.4133798,0
1/26/2012 1:30,1.4133798,0
1/26/2012 1:45,1.4133798,0
1/26/2012 2:00,1.4133798,0
1/26/2012 2:15,1.4133798,0
1/26/2012 2:30,1.4133798,0
1/26/2012 2:45,1.4133798,0
1/26/2012 3:00,1.4133798,0
1/26/2012 3:15,1.4133798,0
1/26/2012 3:30,1.4133798,0
1/26/2012 3:45,1.4133798,0
1/26/2012 4:00,1.4133798,0
1/26/2012 4:15,1.4133798,0
1/26/2012 4:30,1.4133798,0
1/26/2012 4:45,1.4133798,0
1/26/2012 5:00,1.4133798,0
1/26/2012 5:15,5.006132549,0
1/26/2012 5:30,5.006132549,0
1/26/2012 5:45,1.6152912,0
1/26/2012 6:00,5.006132549,0
1/26/2012 6:15,5.006132549,0
1/26/2012 6:30,5.006132549,0
1/26/2012 6:45,5.006132549,0
1/26/2012 7:00,5.006132549,0
1/26/2012 7:15,5.813778149,0
1/26/2012 7:30,5.813778149,0
1/26/2012 7:45,5.822796127,0
1/26/2012 8:00,5.827034671,0
1/26/2012 8:15,9.767600267,0
1/26/2012 8:30,9.772681635,0
1/26/2012 8:45,9.809624599,0
1/26/2012 9:00,9.856236294,0
1/26/2012 9:15,9.888225729,0
1/26/2012 9:30,9.920865784,0
1/26/2012 9:45,9.934927372,0
1/26/2012 10:00,9.939935447,0
1/26/2012 10:15,9.9431327,0
1/26/2012 10:30,9.944087027,0
1/26/2012 10:45,9.940141056,0
1/26/2012 11:00,9.933037709,0
1/26/2012 11:15,9.922822435,0
1/26/2012 11:30,9.910048279,0
1/26/2012 11:45,9.891093675,0
1/26/2012 12:00,9.881026686,0
1/26/2012 12:15,9.560762743,0
1/26/2012 12:30,9.551546449,0
1/26/2012 12:45,9.546204823,0
1/26/2012 13:00,9.544345962,0
1/26/2012 13:15,9.855655708,0
1/26/2012 13:30,9.859483649,0
1/26/2012 13:45,9.86169597,0
1/26/2012 14:00,9.863219818,0
1/26/2012 14:15,9.862556788,0
1/26/2012 14:30,9.860513791,0
1/26/2012 14:45,9.858999131,0
1/26/2012 15:00,9.857716544,0
1/26/2012 15:15,9.856895419,0
1/26/2012 15:30,9.855945017,0
1/26/2012 15:45,9.854431674,0
1/26/2012 16:00,9.852333386,0
1/26/2012 16:15,9.848870434,0
1/26/2012 16:30,9.844791693,0
1/26/2012 16:45,9.839792889,0
1/26/2012 17:00,9.833153006,0
1/26/2012 17:15,6.976988087,0
1/26/2012 17:30,6.967247176,0
1/26/2012 17:45,6.96053022,0
1/26/2012 18:00,6.955198564,0
1/26/2012 18:15,5.832253084,0
1/26/2012 18:30,5.825859607,0
1/26/2012 18:45,5.820542784,0
1/26/2012 19:00,5.813778149,0
1/26/2012 19:15,5.813778149,0
1/26/2012 19:30,5.813778149,0
1/26/2012 19:45,5.813778149,0
1/26/2012 20:00,5.813778149,0
1/26/2012 20:15,5.409955349,0
1/26/2012 20:30,5.409955349,0
1/26/2012 20:45,5.409955349,0
1/26/2012 21:00,5.409955349,0
1/26/2012 21:15,5.409955349,0
1/26/2012 21:30,5.409955349,0
1/26/2012 21:45,5.409955349,0
1/26/2012 22:00,5.409955349,0
1/26/2012 22:15,1.6152912,0
1/26/2012 22:30,1.6152912,0
1/26/2012 22:45,1.6152912,0
1/26/2012 23:00,1.6152912,0
1/26/2012 23:15,1.4133798,0
1/26/2012 23:30,1.4133798,0
1/26/2012 23:45,1.4133798,0
1/27/2012 0:00,1.4133798,0
1/27/2012 0:15,1.4133798,0
1/27/2012 0:30,1.4133798,0
1/27/2012 0:45,1.4133798,0
1/27/2012 1:00,1.4133798,0
1/27/2012 1:15,1.4133798,0
1/27/2012 1:30,1.4133798,0
1/27/2012 1:45,1.4133798,0
1/27/2012 2:00,1.4133798,0
1/27/2012 2:15,1.4133798,0
1/27/2012 2:30,1.4133798,0
1/27/2012 2:45,1.4133798,0
1/27/2012 3:00,1.4133798,0
1/27/2012 3:15,1.4133798,0
1/27/2012 3:30,1.4133798,0
1/27/2012 3:45,1.4133798,0
1/27/2012 4:00,1.4133798,0
1/27/2012 4:15,1.4133798,0
1/27/2012 4:30,1.4133798,0
1/27/2012 4:45,1.4133798,0
1/27/2012 5:00,1.4133798,0
1/27/2012 5:15,5.006132549,0
1/27/2012 5:30,5.006132549,0
1/27/2012 5:45,1.6152912,0
1/27/2012 6:00,5.006132549,0
1/27/2012 6:15,5.006132549,0
1/27/2012 6:30,5.006132549,0
1/27/2012 6:45,5.006132549,0
1/27/2012 7:00,5.006132549,0
1/27/2012 7:15,5.813778149,0
1/27/2012 7:30,5.813778149,0
1/27/2012 7:45,5.813778149,0
1/27/2012 8:00,5.813778149,0
1/27/2012 8:15,9.768077565,0
1/27/2012 8:30,9.770367554,0
1/27/2012 8:45,9.822723761,0
1/27/2012 9:00,9.868016506,0
1/27/2012 9:15,9.897965837,0
1/27/2012 9:30,9.920365193,0
1/27/2012 9:45,9.930620485,0
1/27/2012 10:00,9.930966823,0
1/27/2012 10:15,9.930258918,0
1/27/2012 10:30,9.928125743,0
1/27/2012 10:45,9.922625805,0
1/27/2012 11:00,9.91400324,0
1/27/2012 11:15,9.903286635,0
1/27/2012 11:30,9.890145408,0
1/27/2012 11:45,9.872076112,0
1/27/2012 12:00,9.863019909,0
1/27/2012 12:15,9.539528286,0
1/27/2012 12:30,9.530242803,0
1/27/2012 12:45,9.52443883,0
1/27/2012 13:00,9.521633868,0
1/27/2012 13:15,9.833099405,0
1/27/2012 13:30,9.836381926,0
1/27/2012 13:45,9.838459963,0
1/27/2012 14:00,9.839979816,0
1/27/2012 14:15,9.840950562,0
1/27/2012 14:30,9.841156446,0
1/27/2012 14:45,9.84144283,0
1/27/2012 15:00,9.841652609,0
1/27/2012 15:15,9.840325634,0
1/27/2012 15:30,9.838943733,0
1/27/2012 15:45,9.836329181,0
1/27/2012 16:00,9.832476079,0
1/27/2012 16:15,9.827252551,0
1/27/2012 16:30,9.821111892,0
1/27/2012 16:45,9.815738472,0
1/27/2012 17:00,9.811217261,0
1/27/2012 17:15,6.957544142,0
1/27/2012 17:30,6.950695756,0
1/27/2012 17:45,6.945496389,0
1/27/2012 18:00,6.940933694,0
1/27/2012 18:15,5.813778149,0
1/27/2012 18:30,5.813778149,0
1/27/2012 18:45,5.813778149,0
1/27/2012 19:00,5.813778149,0
1/27/2012 19:15,5.813778149,0
1/27/2012 19:30,5.813778149,0
1/27/2012 19:45,5.813778149,0
1/27/2012 20:00,5.813778149,0
1/27/2012 20:15,5.409955349,0
1/27/2012 20:30,5.409955349,0
1/27/2012 20:45,5.409955349,0
1/27/2012 21:00,5.409955349,0
1/27/2012 21:15,5.409955349,0
1/27/2012 21:30,5.409955349,0
1/27/2012 21:45,5.409955349,0
1/27/2012 22:00,5.409955349,0
1/27/2012 22:15,1.6152912,0
1/27/2012 22:30,1.6152912,0
1/27/2012 22:45,1.6152912,0
1/27/2012 23:00,1.6152912,0
1/27/2012 23:15,1.4133798,0
1/27/2012 23:30,1.4133798,0
1/27/2012 23:45,1.4133798,0
1/28/2012 0:00,1.4133798,0
1/28/2012 0:15,1.1105127,0
1/28/2012 0:30,1.1105127,0
1/28/2012 0:45,1.1105127,0
1/28/2012 1:00,1.1105127,0
1/28/2012 1:15,1.1105127,0
1/28/2012 1:30,1.1105127,0
1/28/2012 1:45,1.1105127,0
1/28/2012 2:00,1.1105127,0
1/28/2012 2:15,1.1105127,0
1/28/2012 2:30,1.1105127,0
1/28/2012 2:45,1.1105127,0
1/28/2012 3:00,1.1105127,0
1/28/2012 3:15,1.1105127,0
1/28/2012 3:30,1.1105127,0
1/28/2012 3:45,1.1105127,0
1/28/2012 4:00,1.1105127,0
1/28/2012 4:15,1.1105127,0
1/28/2012 4:30,1.1105127,0
1/28/2012 4:45,1.1105127,0
1/28/2012 5:00,1.630783575,0
1/28/2012 5:15,1.630783575,0
1/28/2012 5:30,1.970873334,0
1/28/2012 5:45,2.670680575,0
1/28/2012 6:00,1.630783575,0
1/28/2012 6:15,5.006132549,0
1/28/2012 6:30,5.006132549,0
1/28/2012 6:45,5.006132549,0
1/28/2012 7:00,5.006132549,0
1/28/2012 7:15,5.006132549,0
1/28/2012 7:30,5.006132549,0
1/28/2012 7:45,5.006132549,0
1/28/2012 8:00,5.006132549,0
1/28/2012 8:15,6.128788259,0
1/28/2012 8:30,6.132129824,0
1/28/2012 8:45,6.1413987,0
1/28/2012 9:00,6.136288404,0
1/28/2012 9:15,6.170306488,0
1/28/2012 9:30,6.207347003,0
1/28/2012 9:45,6.222975081,0
1/28/2012 10:00,6.228720346,0
1/28/2012 10:15,6.23029776,0
1/28/2012 10:30,6.229413236,0
1/28/2012 10:45,6.22504629,0
1/28/2012 11:00,6.217388974,0
1/28/2012 11:15,6.205367459,0
1/28/2012 11:30,6.189277053,0
1/28/2012 11:45,6.171969835,0
1/28/2012 12:00,6.158325111,0
1/28/2012 12:15,5.077714016,0
1/28/2012 12:30,5.071252287,0
1/28/2012 12:45,5.068395686,0
1/28/2012 13:00,5.06708669,0
1/28/2012 13:15,5.066888165,0
1/28/2012 13:30,5.067345839,0
1/28/2012 13:45,5.06811703,0
1/28/2012 14:00,5.069082099,0
1/28/2012 14:15,5.070453009,0
1/28/2012 14:30,5.071895342,0
1/28/2012 14:45,5.073115229,0
1/28/2012 15:00,5.074121602,0
1/28/2012 15:15,5.074206579,0
1/28/2012 15:30,5.074100252,0
1/28/2012 15:45,5.073429193,0
1/28/2012 16:00,5.072192305,0
1/28/2012 16:15,5.069297944,0
1/28/2012 16:30,5.06580613,0
1/28/2012 16:45,5.056610399,0
1/28/2012 17:00,5.056610399,0
1/28/2012 17:15,4.501354049,0
1/28/2012 17:30,4.501354049,0
1/28/2012 17:45,4.501354049,0
1/28/2012 18:00,4.501354049,0
1/28/2012 18:15,1.1105127,0
1/28/2012 18:30,1.1105127,0
1/28/2012 18:45,1.1105127,0
1/28/2012 19:00,1.1105127,0
1/28/2012 19:15,1.1105127,0
1/28/2012 19:30,1.1105127,0
1/28/2012 19:45,1.1105127,0
1/28/2012 20:00,1.1105127,0
1/28/2012 20:15,1.1105127,0
1/28/2012 20:30,1.1105127,0
1/28/2012 20:45,1.1105127,0
1/28/2012 21:00,1.1105127,0
1/28/2012 21:15,1.1105127,0
1/28/2012 21:30,1.1105127,0
1/28/2012 21:45,1.1105127,0
1/28/2012 22:00,1.1105127,0
1/28/2012 22:15,1.1105127,0
1/28/2012 22:30,1.1105127,0
1/28/2012 22:45,1.1105127,0
1/28/2012 23:00,1.1105127,0
1/28/2012 23:15,1.1105127,0
1/28/2012 23:30,1.1105127,0
1/28/2012 23:45,1.1105127,0
1/29/2012 0:00,1.630783575,0
1/29/2012 0:15,1.630783575,0
1/29/2012 0:30,1.1105127,0
1/29/2012 0:45,1.630783575,0
1/29/2012 1:00,2.118008621,0
1/29/2012 1:15,1.591684142,0
1/29/2012 1:30,2.189578801,0
1/29/2012 1:45,2.681343846,0
1/29/2012 2:00,1.59150912,0
1/29/2012 2:15,2.189578801,0
1/29/2012 2:30,2.674450008,0
1/29/2012 2:45,1.589960387,0
1/29/2012 3:00,2.189578801,0
1/29/2012 3:15,3.18829212,0
1/29/2012 3:30,2.363593221,0
1/29/2012 3:45,2.189578801,0
1/29/2012 4:00,3.437444227,0
1/29/2012 4:15,2.362132344,0
1/29/2012 4:30,2.189578801,0
1/29/2012 4:45,3.437444227,0
1/29/2012 5:00,2.362697796,0
1/29/2012 5:15,2.189578801,0
1/29/2012 5:30,3.437444227,0
1/29/2012 5:45,2.358378124,0
1/29/2012 6:00,2.189578801,0
1/29/2012 6:15,3.437444227,0
1/29/2012 6:30,2.358378124,0
1/29/2012 6:45,2.189578801,0
1/29/2012 7:00,3.437444227,0
1/29/2012 7:15,2.358378124,0
1/29/2012 7:30,2.189578801,0
1/29/2012 7:45,3.442313914,0
1/29/2012 8:00,2.367483252,0
1/29/2012 8:15,2.189578801,0
1/29/2012 8:30,2.189578801,0
1/29/2012 8:45,1.1105127,0
1/29/2012 9:00,2.189578801,0
1/29/2012 9:15,2.189578801,0
1/29/2012 9:30,1.1105127,0
1/29/2012 9:45,2.189578801,0
1/29/2012 10:00,2.189578801,0
1/29/2012 10:15,1.1105127,0
1/29/2012 10:30,1.630783575,0
1/29/2012 10:45,1.630783575,0
1/29/2012 11:00,1.1105127,0
1/29/2012 11:15,1.630783575,0
1/29/2012 11:30,1.630783575,0
1/29/2012 11:45,1.1105127,0
1/29/2012 12:00,1.1105127,0
1/29/2012 12:15,1.1105127,0
1/29/2012 12:30,1.1105127,0
1/29/2012 12:45,1.1105127,0
1/29/2012 13:00,1.1105127,0
1/29/2012 13:15,1.1105127,0
1/29/2012 13:30,1.1105127,0
1/29/2012 13:45,1.1105127,0
1/29/2012 14:00,1.1105127,0
1/29/2012 14:15,1.1105127,0
1/29/2012 14:30,1.1105127,0
1/29/2012 14:45,1.1105127,0
1/29/2012 15:00,1.1105127,0
1/29/2012 15:15,1.1105127,0
1/29/2012 15:30,1.1105127,0
1/29/2012 15:45,1.1105127,0
1/29/2012 16:00,1.1105127,0
1/29/2012 16:15,1.1105127,0
1/29/2012 16:30,1.1105127,0
1/29/2012 16:45,1.1105127,0
1/29/2012 17:00,1.1105127,0
1/29/2012 17:15,1.1105127,0
1/29/2012 17:30,1.1105127,0
1/29/2012 17:45,1.1105127,0
1/29/2012 18:00,1.1105127,0
1/29/2012 18:15,1.1105127,0
1/29/2012 18:30,1.1105127,0
1/29/2012 18:45,1.1105127,0
1/29/2012 19:00,1.630783575,0
1/29/2012 19:15,1.630783575,0
1/29/2012 19:30,1.1105127,0
1/29/2012 19:45,1.630783575,0
1/29/2012 20:00,1.630783575,0
1/29/2012 20:15,1.1105127,0
1/29/2012 20:30,1.630783575,0
1/29/2012 20:45,1.630783575,0
1/29/2012 21:00,1.1105127,0
1/29/2012 21:15,1.630783575,0
1/29/2012 21:30,1.630783575,0
1/29/2012 21:45,1.1105127,0
1/29/2012 22:00,1.630783575,0
1/29/2012 22:15,1.630783575,0
1/29/2012 22:30,1.438942474,0
1/29/2012 22:45,2.117274292,0
1/29/2012 23:00,2.003313726,0
1/29/2012 23:15,2.000607719,0
1/29/2012 23:30,2.11549816,0
1/29/2012 23:45,2.003313726,0
1/30/2012 0:00,2.159473672,0
1/30/2012 0:15,2.414953161,0
1/30/2012 0:30,2.492445901,0
1/30/2012 0:45,2.460443754,0
1/30/2012 1:00,2.414339537,0
1/30/2012 1:15,2.492445901,0
1/30/2012 1:30,2.456855286,0
1/30/2012 1:45,2.414026263,0
1/30/2012 2:00,2.492445901,0
1/30/2012 2:15,2.456646542,0
1/30/2012 2:30,2.413404281,0
1/30/2012 2:45,2.492445901,0
1/30/2012 3:00,2.454958525,0
1/30/2012 3:15,2.929424063,0
1/30/2012 3:30,3.268305199,0
1/30/2012 3:45,2.454363722,0
1/30/2012 4:00,3.187734727,0
1/30/2012 4:15,3.268305199,0
1/30/2012 4:30,2.453091882,0
1/30/2012 4:45,3.186545018,0
1/30/2012 5:00,3.268305199,0
1/30/2012 5:15,3.710002374,0
1/30/2012 5:30,4.447337323,0
1/30/2012 5:45,3.470216599,0
1/30/2012 6:00,3.710002374,0
1/30/2012 6:15,5.006132549,0
1/30/2012 6:30,5.006132549,0
1/30/2012 6:45,5.006132549,0
1/30/2012 7:00,5.006132549,0
1/30/2012 7:15,5.813778149,0
1/30/2012 7:30,5.813778149,0
1/30/2012 7:45,5.813778149,0
1/30/2012 8:00,5.813778149,0
1/30/2012 8:15,9.751050449,0
1/30/2012 8:30,9.751050449,0
1/30/2012 8:45,9.751050449,0
1/30/2012 9:00,9.751050449,0
1/30/2012 9:15,9.751050449,0
1/30/2012 9:30,9.751050449,0
1/30/2012 9:45,9.751050449,0
1/30/2012 10:00,9.751050449,0
1/30/2012 10:15,9.751050449,0
1/30/2012 10:30,9.751050449,0
1/30/2012 10:45,9.751050449,0
1/30/2012 11:00,9.757411476,0
1/30/2012 11:15,9.751050449,0
1/30/2012 11:30,9.759693472,0
1/30/2012 11:45,9.751050449,0
1/30/2012 12:00,9.760076331,0
1/30/2012 12:15,9.448183349,0
1/30/2012 12:30,9.448183349,0
1/30/2012 12:45,9.448183349,0
1/30/2012 13:00,9.448183349,0
1/30/2012 13:15,9.75765705,0
1/30/2012 13:30,9.759335297,0
1/30/2012 13:45,9.758897352,0
1/30/2012 14:00,9.759031395,0
1/30/2012 14:15,9.758334922,0
1/30/2012 14:30,9.758221634,0
1/30/2012 14:45,9.75768401,0
1/30/2012 15:00,9.757047554,0
1/30/2012 15:15,9.751050449,0
1/30/2012 15:30,9.758945674,0
1/30/2012 15:45,9.751050449,0
1/30/2012 16:00,9.758566896,0
1/30/2012 16:15,9.751050449,0
1/30/2012 16:30,9.757870884,0
1/30/2012 16:45,9.751050449,0
1/30/2012 17:00,9.751050449,0
1/30/2012 17:15,6.924290849,0
1/30/2012 17:30,6.924290849,0
1/30/2012 17:45,6.924290849,0
1/30/2012 18:00,6.924290849,0
1/30/2012 18:15,5.813778149,0
1/30/2012 18:30,5.813778149,0
1/30/2012 18:45,5.813778149,0
1/30/2012 19:00,5.813778149,0
1/30/2012 19:15,5.813778149,0
1/30/2012 19:30,5.813778149,0
1/30/2012 19:45,5.813778149,0
1/30/2012 20:00,5.813778149,0
1/30/2012 20:15,5.409955349,0
1/30/2012 20:30,5.409955349,0
1/30/2012 20:45,5.409955349,0
1/30/2012 21:00,5.409955349,0
1/30/2012 21:15,5.409955349,0
1/30/2012 21:30,5.409955349,0
1/30/2012 21:45,5.409955349,0
1/30/2012 22:00,5.409955349,0
1/30/2012 22:15,1.6152912,0
1/30/2012 22:30,1.6152912,0
1/30/2012 22:45,1.6152912,0
1/30/2012 23:00,1.6152912,0
1/30/2012 23:15,1.4133798,0
1/30/2012 23:30,1.4133798,0
1/30/2012 23:45,1.4133798,0
1/31/2012 0:00,1.4133798,0
1/31/2012 0:15,1.4133798,0
1/31/2012 0:30,1.4133798,0
1/31/2012 0:45,1.4133798,0
1/31/2012 1:00,1.4133798,0
1/31/2012 1:15,1.4133798,0
1/31/2012 1:30,1.4133798,0
1/31/2012 1:45,1.4133798,0
1/31/2012 2:00,1.4133798,0
1/31/2012 2:15,1.4133798,0
1/31/2012 2:30,1.4133798,0
1/31/2012 2:45,1.4133798,0
1/31/2012 3:00,1.4133798,0
1/31/2012 3:15,1.4133798,0
1/31/2012 3:30,1.4133798,0
1/31/2012 3:45,1.4133798,0
1/31/2012 4:00,1.4133798,0
1/31/2012 4:15,2.169653738,0
1/31/2012 4:30,2.453102613,0
1/31/2012 4:45,1.785909951,0
1/31/2012 5:00,3.49924354,0
1/31/2012 5:15,4.447337323,0
1/31/2012 5:30,3.237996249,0
1/31/2012 5:45,3.942222727,0
1/31/2012 6:00,4.447337323,0
1/31/2012 6:15,5.006132549,0
1/31/2012 6:30,5.006132549,0
1/31/2012 6:45,5.006132549,0
1/31/2012 7:00,5.006132549,0
1/31/2012 7:15,5.813778149,0
1/31/2012 7:30,5.813778149,0
1/31/2012 7:45,5.813778149,0
1/31/2012 8:00,5.813778149,0
1/31/2012 8:15,9.76568597,0
1/31/2012 8:30,9.769010169,0
1/31/2012 8:45,9.781147113,0
1/31/2012 9:00,9.829358515,0
1/31/2012 9:15,9.865896216,0
1/31/2012 9:30,9.882471052,0
1/31/2012 9:45,9.880906723,0
1/31/2012 10:00,9.872398444,0
1/31/2012 10:15,9.863564939,0
1/31/2012 10:30,9.852853935,0
1/31/2012 10:45,9.851740762,0
1/31/2012 11:00,9.854850459,0
1/31/2012 11:15,9.854914454,0
1/31/2012 11:30,9.8521398,0
1/31/2012 11:45,9.847357102,0
1/31/2012 12:00,9.841052777,0
1/31/2012 12:15,9.524126647,0
1/31/2012 12:30,9.522106846,0
1/31/2012 12:45,9.522592404,0
1/31/2012 13:00,9.522865158,0
1/31/2012 13:15,9.833499717,0
1/31/2012 13:30,9.833712987,0
1/31/2012 13:45,9.835989696,0
1/31/2012 14:00,9.839691839,0
1/31/2012 14:15,9.841654511,0
1/31/2012 14:30,9.843323311,0
1/31/2012 14:45,9.844097883,0
1/31/2012 15:00,9.844197249,0
1/31/2012 15:15,9.843840989,0
1/31/2012 15:30,9.843332936,0
1/31/2012 15:45,9.842344515,0
1/31/2012 16:00,9.84113306,0
1/31/2012 16:15,9.839285534,0
1/31/2012 16:30,9.837310624,0
1/31/2012 16:45,9.834704441,0
1/31/2012 17:00,9.831266765,0
1/31/2012 17:15,6.97511296,0
1/31/2012 17:30,6.964544315,0
1/31/2012 17:45,6.956675294,0
1/31/2012 18:00,6.949769783,0
1/31/2012 18:15,5.8262477,0
1/31/2012 18:30,5.813778149,0
1/31/2012 18:45,5.813778149,0
1/31/2012 19:00,5.813778149,0
1/31/2012 19:15,5.813778149,0
1/31/2012 19:30,5.813778149,0
1/31/2012 19:45,5.813778149,0
1/31/2012 20:00,5.813778149,0
1/31/2012 20:15,5.409955349,0
1/31/2012 20:30,5.409955349,0
1/31/2012 20:45,5.409955349,0
1/31/2012 21:00,5.409955349,0
1/31/2012 21:15,5.409955349,0
1/31/2012 21:30,5.409955349,0
1/31/2012 21:45,5.409955349,0
1/31/2012 22:00,5.409955349,0
1/31/2012 22:15,1.6152912,0
1/31/2012 22:30,1.6152912,0
1/31/2012 22:45,1.6152912,0
1/31/2012 23:00,1.6152912,0
1/31/2012 23:15,1.4133798,0
1/31/2012 23:30,1.4133798,0
1/31/2012 23:45,1.4133798,0
2/1/2012 0:00,1.4133798,0
2/1/2012 0:15,1.4133798,0
2/1/2012 0:30,1.4133798,0
2/1/2012 0:45,1.4133798,0
2/1/2012 1:00,1.4133798,0
2/1/2012 1:15,1.4133798,0
2/1/2012 1:30,1.4133798,0
2/1/2012 1:45,1.4133798,0
2/1/2012 2:00,1.4133798,0
2/1/2012 2:15,1.4133798,0
2/1/2012 2:30,1.4133798,0
2/1/2012 2:45,1.4133798,0
2/1/2012 3:00,1.4133798,0
2/1/2012 3:15,1.4133798,0
2/1/2012 3:30,1.933650675,0
2/1/2012 3:45,1.933650675,0
2/1/2012 4:00,2.272921923,0
2/1/2012 4:15,2.978342995,0
2/1/2012 4:30,1.933650675,0
2/1/2012 4:45,2.459589237,0
2/1/2012 5:00,2.97238072,0
2/1/2012 5:15,3.975331195,0
2/1/2012 5:30,4.485861673,0
2/1/2012 5:45,3.166363427,0
2/1/2012 6:00,3.975331195,0
2/1/2012 6:15,5.006132549,0
2/1/2012 6:30,5.006132549,0
2/1/2012 6:45,5.006132549,0
2/1/2012 7:00,5.006132549,0
2/1/2012 7:15,5.813778149,0
2/1/2012 7:30,5.813778149,0
2/1/2012 7:45,5.813778149,0
2/1/2012 8:00,5.813778149,0
2/1/2012 8:15,9.76278926,0
2/1/2012 8:30,9.767497771,0
2/1/2012 8:45,9.773586883,0
2/1/2012 9:00,9.813263319,0
2/1/2012 9:15,9.859084605,0
2/1/2012 9:30,9.883500499,0
2/1/2012 9:45,9.893020887,0
2/1/2012 10:00,9.897558862,0
2/1/2012 10:15,9.898817579,0
2/1/2012 10:30,9.89735349,0
2/1/2012 10:45,9.894142743,0
2/1/2012 11:00,9.887926882,0
2/1/2012 11:15,9.877569976,0
2/1/2012 11:30,9.86284704,0
2/1/2012 11:45,9.84471697,0
2/1/2012 12:00,9.829470399,0
2/1/2012 12:15,9.50775697,0
2/1/2012 12:30,9.501574862,0
2/1/2012 12:45,9.499284931,0
2/1/2012 13:00,9.498391464,0
2/1/2012 13:15,9.808404924,0
2/1/2012 13:30,9.809116762,0
2/1/2012 13:45,9.80999346,0
2/1/2012 14:00,9.811018043,0
2/1/2012 14:15,9.810755597,0
2/1/2012 14:30,9.810404953,0
2/1/2012 14:45,9.809670805,0
2/1/2012 15:00,9.808610441,0
2/1/2012 15:15,9.808411879,0
2/1/2012 15:30,9.808105092,0
2/1/2012 15:45,9.807347834,0
2/1/2012 16:00,9.806208235,0
2/1/2012 16:15,9.804539059,0
2/1/2012 16:30,9.802639104,0
2/1/2012 16:45,9.799988674,0
2/1/2012 17:00,9.796441386,0
2/1/2012 17:15,6.939939102,0
2/1/2012 17:30,6.924290849,0
2/1/2012 17:45,6.924290849,0
2/1/2012 18:00,6.924290849,0
2/1/2012 18:15,5.813778149,0
2/1/2012 18:30,5.813778149,0
2/1/2012 18:45,5.813778149,0
2/1/2012 19:00,5.813778149,0
2/1/2012 19:15,5.813778149,0
2/1/2012 19:30,5.813778149,0
2/1/2012 19:45,5.813778149,0
2/1/2012 20:00,5.813778149,0
2/1/2012 20:15,5.409955349,0
2/1/2012 20:30,5.409955349,0
2/1/2012 20:45,5.409955349,0
2/1/2012 21:00,5.409955349,0
2/1/2012 21:15,5.409955349,0
2/1/2012 21:30,5.409955349,0
2/1/2012 21:45,5.409955349,0
2/1/2012 22:00,5.409955349,0
2/1/2012 22:15,1.6152912,0
2/1/2012 22:30,1.6152912,0
2/1/2012 22:45,1.6152912,0
2/1/2012 23:00,1.6152912,0
2/1/2012 23:15,1.4133798,0
2/1/2012 23:30,1.4133798,0
2/1/2012 23:45,1.4133798,0
2/2/2012 0:00,1.4133798,0
2/2/2012 0:15,1.4133798,0
2/2/2012 0:30,1.4133798,0
2/2/2012 0:45,1.4133798,0
2/2/2012 1:00,1.4133798,0
2/2/2012 1:15,1.4133798,0
2/2/2012 1:30,1.4133798,0
2/2/2012 1:45,1.4133798,0
2/2/2012 2:00,1.4133798,0
2/2/2012 2:15,1.4133798,0
2/2/2012 2:30,1.4133798,0
2/2/2012 2:45,1.4133798,0
2/2/2012 3:00,1.933650675,0
2/2/2012 3:15,1.933650675,0
2/2/2012 3:30,1.4133798,0
2/2/2012 3:45,1.933650675,0
2/2/2012 4:00,1.933650675,0
2/2/2012 4:15,1.4133798,0
2/2/2012 4:30,1.933650675,0
2/2/2012 4:45,1.933650675,0
2/2/2012 5:00,1.4133798,0
2/2/2012 5:15,5.006132549,0
2/2/2012 5:30,5.006132549,0
2/2/2012 5:45,1.6152912,0
2/2/2012 6:00,5.006132549,0
2/2/2012 6:15,5.006132549,0
2/2/2012 6:30,5.006132549,0
2/2/2012 6:45,5.006132549,0
2/2/2012 7:00,5.006132549,0
2/2/2012 7:15,5.813778149,0
2/2/2012 7:30,5.813778149,0
2/2/2012 7:45,5.813778149,0
2/2/2012 8:00,5.813778149,0
2/2/2012 8:15,9.766723519,0
2/2/2012 8:30,9.770004867,0
2/2/2012 8:45,9.797911736,0
2/2/2012 9:00,9.858567811,0
2/2/2012 9:15,9.896528666,0
2/2/2012 9:30,9.91557915,0
2/2/2012 9:45,9.921841097,0
2/2/2012 10:00,9.922862086,0
2/2/2012 10:15,9.924997988,0
2/2/2012 10:30,9.924730818,0
2/2/2012 10:45,9.922297974,0
